"","airline","Date","CurrDate","n_day","wk_day","av_price","select","week","tri_d","tp","y_trans"
"4450","Spirit Airlines","03/02/2019","2018-11-24",98,"Saturday",193.125,1,"14",33,"5",2.19322715900052
"4451","Spirit Airlines","03/02/2019","2018-11-25",97,"Sunday",193.125,1,"14",32,"5",2.19322715900052
"4452","Spirit Airlines","03/02/2019","2018-11-26",96,"Monday",123.88,1,"14",32,"5",1.20392280182577
"4453","Spirit Airlines","03/03/2019","2018-11-21",102,"Wednesday",494.87,1,"15",34,"5",2.97284117722643
"4454","Spirit Airlines","03/03/2019","2018-11-26",97,"Monday",262.37,1,"14",32,"5",2.50398253277019
"4455","Spirit Airlines","03/03/2019","2018-11-27",96,"Tuesday",364.87,1,"14",32,"5",2.76491291709694
"4456","Spirit Airlines","03/03/2019","2018-11-28",95,"Wednesday",476.26,1,"14",32,"5",2.94787589313939
"4457","Spirit Airlines","03/03/2019","2018-11-29",94,"Thursday",476.26,1,"13",31,"5",2.94787589313939
"4458","Spirit Airlines","03/03/2019","2018-11-30",93,"Friday",238.13,1,"13",31,"5",2.41559479902388
"4459","Spirit Airlines","03/03/2019","2018-12-01",92,"Saturday",238.13,1,"13",31,"5",2.41559479902388
"4460","Spirit Airlines","03/04/2019","2018-11-22",102,"Thursday",360.9,1,"15",34,"5",2.75697640118596
"4461","Spirit Airlines","03/04/2019","2018-11-27",97,"Tuesday",311.9,1,"14",32,"5",2.64697893888529
"4462","Spirit Airlines","03/04/2019","2018-11-28",96,"Wednesday",369.07,1,"14",32,"5",2.77317431668501
"4463","Spirit Airlines","03/04/2019","2018-11-29",95,"Thursday",142.78,1,"14",32,"5",1.70076532972614
"4464","Spirit Airlines","03/04/2019","2018-11-30",94,"Friday",203.375,1,"13",31,"5",2.25325469958206
"4465","Spirit Airlines","03/05/2019","2018-11-24",101,"Saturday",247.76,1,"14",34,"5",2.45260035081037
"4466","Spirit Airlines","03/05/2019","2018-11-25",100,"Sunday",247.76,1,"14",33,"5",2.45260035081037
"4467","Spirit Airlines","03/05/2019","2018-11-26",99,"Monday",247.76,1,"14",33,"5",2.45260035081037
"4468","Spirit Airlines","03/05/2019","2018-11-27",98,"Tuesday",247.76,1,"14",33,"5",2.45260035081037
"4469","Spirit Airlines","03/05/2019","2018-11-28",97,"Wednesday",247.76,1,"14",32,"5",2.45260035081037
"4470","Spirit Airlines","03/05/2019","2018-11-29",96,"Thursday",247.76,1,"14",32,"5",2.45260035081037
"4471","Spirit Airlines","03/05/2019","2018-11-30",95,"Friday",247.76,1,"14",32,"5",2.45260035081037
"4472","Spirit Airlines","03/06/2019","2018-11-25",101,"Sunday",123.88,1,"14",34,"5",1.20392280182577
"4473","Spirit Airlines","03/06/2019","2018-11-26",100,"Monday",123.88,1,"14",33,"5",1.20392280182577
"4474","Spirit Airlines","03/06/2019","2018-11-27",99,"Tuesday",123.88,1,"14",33,"5",1.20392280182577
"4475","Spirit Airlines","03/07/2019","2018-11-29",98,"Thursday",621.47,1,"14",33,"5",3.11592922591436
"4476","Spirit Airlines","03/07/2019","2018-12-01",96,"Saturday",306.076666666667,1,"14",32,"5",2.63213893716226
"4477","Spirit Airlines","03/09/2019","2018-11-29",100,"Thursday",123.88,1,"14",33,"5",1.20392280182577
"4478","Spirit Airlines","03/10/2019","2018-11-29",101,"Thursday",250.865,1,"14",34,"5",2.46397092705586
"4479","Spirit Airlines","03/10/2019","2018-12-01",99,"Saturday",248.365,1,"14",33,"5",2.45483625083506
"4480","Spirit Airlines","03/11/2019","2018-11-29",102,"Thursday",142.78,1,"15",34,"5",1.70076532972614
"4482","Spirit Airlines","11/28/2018","2018-11-18",10,"Sunday",199.87,1,"1",3,"2",2.23352844192923
"4483","Spirit Airlines","11/28/2018","2018-11-19",9,"Monday",199.87,1,"1",3,"2",2.23352844192923
"4484","Spirit Airlines","11/28/2018","2018-11-20",8,"Tuesday",199.87,1,"1",3,"2",2.23352844192923
"4485","Spirit Airlines","11/28/2018","2018-11-21",7,"Wednesday",199.87,1,"1",2,"2",2.23352844192923
"4486","Spirit Airlines","11/29/2018","2018-11-18",11,"Sunday",208.87,1,"2",4,"2",2.28269465798812
"4487","Spirit Airlines","11/29/2018","2018-11-19",10,"Monday",208.87,1,"1",3,"2",2.28269465798812
"4488","Spirit Airlines","12/01/2018","2018-11-18",13,"Sunday",187.46,1,"2",4,"2",2.15667310718449
"4489","Spirit Airlines","12/01/2018","2018-11-20",11,"Tuesday",208.87,1,"2",4,"2",2.28269465798812
"4490","Spirit Airlines","12/03/2018","2018-11-21",12,"Wednesday",208.87,1,"2",4,"2",2.28269465798812
"4491","Spirit Airlines","12/04/2018","2018-11-20",14,"Tuesday",178.37,1,"2",5,"2",2.09178784797502
"4492","Spirit Airlines","12/05/2018","2018-11-18",17,"Sunday",123.88,1,"2",6,"2",1.20392280182577
"4493","Spirit Airlines","12/05/2018","2018-11-19",16,"Monday",123.88,1,"2",5,"2",1.20392280182577
"4494","Spirit Airlines","12/05/2018","2018-11-20",15,"Tuesday",123.88,1,"2",5,"2",1.20392280182577
"4495","Spirit Airlines","12/05/2018","2018-11-21",14,"Wednesday",123.88,1,"2",5,"2",1.20392280182577
"4496","Spirit Airlines","12/05/2018","2018-11-22",13,"Thursday",123.88,1,"2",4,"2",1.20392280182577
"4497","Spirit Airlines","12/05/2018","2018-11-23",12,"Friday",123.88,1,"2",4,"2",1.20392280182577
"4498","Spirit Airlines","12/05/2018","2018-11-25",10,"Sunday",123.88,1,"1",3,"2",1.20392280182577
"4499","Spirit Airlines","12/05/2018","2018-11-26",9,"Monday",123.88,1,"1",3,"2",1.20392280182577
"4500","Spirit Airlines","12/05/2018","2018-11-27",8,"Tuesday",123.88,1,"1",3,"2",1.20392280182577
"4501","Spirit Airlines","12/06/2018","2018-11-20",16,"Tuesday",138.87,1,"2",5,"2",1.63096765716432
"4502","Spirit Airlines","12/06/2018","2018-11-21",15,"Wednesday",138.87,1,"2",5,"2",1.63096765716432
"4503","Spirit Airlines","12/06/2018","2018-11-22",14,"Thursday",138.87,1,"2",5,"2",1.63096765716432
"4504","Spirit Airlines","12/06/2018","2018-11-27",9,"Tuesday",151.87,1,"1",3,"2",1.83306123349566
"4505","Spirit Airlines","12/07/2018","2018-11-26",11,"Monday",185.88,1,"2",4,"2",2.14598257815261
"4506","Spirit Airlines","12/08/2018","2018-11-20",18,"Tuesday",123.88,1,"3",6,"3",1.20392280182577
"4507","Spirit Airlines","12/08/2018","2018-11-21",17,"Wednesday",123.88,1,"2",6,"2",1.20392280182577
"4508","Spirit Airlines","12/08/2018","2018-11-22",16,"Thursday",123.88,1,"2",5,"2",1.20392280182577
"4509","Spirit Airlines","12/08/2018","2018-11-23",15,"Friday",123.88,1,"2",5,"2",1.20392280182577
"4510","Spirit Airlines","12/08/2018","2018-11-24",14,"Saturday",123.88,1,"2",5,"2",1.20392280182577
"4511","Spirit Airlines","12/08/2018","2018-11-25",13,"Sunday",123.88,1,"2",4,"2",1.20392280182577
"4512","Spirit Airlines","12/09/2018","2018-11-19",20,"Monday",144.87,1,"3",7,"3",1.73442801506799
"4513","Spirit Airlines","12/12/2018","2018-11-18",24,"Sunday",123.88,1,"3",8,"3",1.20392280182577
"4514","Spirit Airlines","12/12/2018","2018-11-19",23,"Monday",123.88,1,"3",8,"3",1.20392280182577
"4515","Spirit Airlines","12/12/2018","2018-11-20",22,"Tuesday",123.88,1,"3",7,"3",1.20392280182577
"4516","Spirit Airlines","12/12/2018","2018-11-21",21,"Wednesday",123.88,1,"3",7,"3",1.20392280182577
"4517","Spirit Airlines","12/12/2018","2018-11-22",20,"Thursday",123.88,1,"3",7,"3",1.20392280182577
"4518","Spirit Airlines","12/12/2018","2018-11-23",19,"Friday",123.88,1,"3",6,"3",1.20392280182577
"4519","Spirit Airlines","12/12/2018","2018-11-24",18,"Saturday",123.88,1,"3",6,"3",1.20392280182577
"4520","Spirit Airlines","12/12/2018","2018-11-26",16,"Monday",123.88,1,"2",5,"2",1.20392280182577
"4521","Spirit Airlines","12/12/2018","2018-11-27",15,"Tuesday",123.88,1,"2",5,"2",1.20392280182577
"4522","Spirit Airlines","12/12/2018","2018-11-29",13,"Thursday",123.88,1,"2",4,"2",1.20392280182577
"4523","Spirit Airlines","12/12/2018","2018-11-30",12,"Friday",123.88,1,"2",4,"2",1.20392280182577
"4524","Spirit Airlines","12/12/2018","2018-12-01",11,"Saturday",123.88,1,"2",4,"2",1.20392280182577
"4525","Spirit Airlines","12/13/2018","2018-12-01",12,"Saturday",150.88,1,"2",4,"2",1.82023835744288
"4526","Spirit Airlines","12/14/2018","2018-12-01",13,"Saturday",138.87,1,"2",4,"2",1.63096765716432
"4527","Spirit Airlines","12/15/2018","2018-11-19",26,"Monday",218.57,1,"4",9,"3",2.3307752597121
"4528","Spirit Airlines","12/15/2018","2018-11-21",24,"Wednesday",236.665,1,"3",8,"3",2.40971721634785
"4529","Spirit Airlines","12/15/2018","2018-11-22",23,"Thursday",236.665,1,"3",8,"3",2.40971721634785
"4530","Spirit Airlines","12/15/2018","2018-11-23",22,"Friday",236.665,1,"3",7,"3",2.40971721634785
"4531","Spirit Airlines","12/15/2018","2018-11-24",21,"Saturday",473.33,1,"3",7,"3",2.9438291891912
"4532","Spirit Airlines","12/15/2018","2018-11-25",20,"Sunday",183.62,1,"3",7,"3",2.13028248306834
"4533","Spirit Airlines","12/15/2018","2018-11-26",19,"Monday",183.62,1,"3",6,"3",2.13028248306834
"4534","Spirit Airlines","12/15/2018","2018-11-27",18,"Tuesday",195.236666666667,1,"3",6,"3",2.20619708564514
"4535","Spirit Airlines","12/15/2018","2018-11-28",17,"Wednesday",370.795,1,"2",6,"2",2.776528239726
"4536","Spirit Airlines","12/15/2018","2018-11-30",15,"Friday",177.07,1,"2",5,"2",2.08177981562179
"4537","Spirit Airlines","12/15/2018","2018-12-01",14,"Saturday",354.14,1,"2",5,"2",2.74316551293925
"4538","Spirit Airlines","12/16/2018","2018-11-26",20,"Monday",138.87,1,"3",7,"3",1.63096765716432
"4539","Spirit Airlines","12/16/2018","2018-11-27",19,"Tuesday",138.87,1,"3",6,"3",1.63096765716432
"4540","Spirit Airlines","12/16/2018","2018-11-28",18,"Wednesday",138.87,1,"3",6,"3",1.63096765716432
"4541","Spirit Airlines","12/17/2018","2018-11-18",29,"Sunday",158.48,1,"4",10,"3",1.91115854617183
"4542","Spirit Airlines","12/17/2018","2018-11-19",28,"Monday",158.48,1,"4",9,"3",1.91115854617183
"4543","Spirit Airlines","12/17/2018","2018-11-20",27,"Tuesday",316.96,1,"4",9,"3",2.65952546646747
"4544","Spirit Airlines","12/17/2018","2018-11-21",26,"Wednesday",158.48,1,"4",9,"3",1.91115854617183
"4545","Spirit Airlines","12/17/2018","2018-11-22",25,"Thursday",158.48,1,"4",8,"3",1.91115854617183
"4546","Spirit Airlines","12/18/2018","2018-12-01",17,"Saturday",143.87,1,"2",6,"2",1.71860390959259
"4547","Spirit Airlines","12/20/2018","2018-11-18",32,"Sunday",399.37,1,"5",11,"3",2.82904375769704
"4548","Spirit Airlines","12/20/2018","2018-11-19",31,"Monday",682.74,1,"4",10,"3",3.17279186393228
"4549","Spirit Airlines","12/20/2018","2018-11-20",30,"Tuesday",376.37,1,"4",10,"3",2.78721640131418
"4550","Spirit Airlines","12/20/2018","2018-11-21",29,"Wednesday",384.365,1,"4",10,"3",2.80215599304473
"4551","Spirit Airlines","12/20/2018","2018-11-22",28,"Thursday",344.87,1,"4",9,"3",2.7235841566402
"4552","Spirit Airlines","12/20/2018","2018-11-23",27,"Friday",384.87,1,"4",9,"3",2.8030848228946
"4553","Spirit Airlines","12/20/2018","2018-11-24",26,"Saturday",445.87,1,"4",9,"3",2.90422137259982
"4554","Spirit Airlines","12/20/2018","2018-11-25",25,"Sunday",376.87,1,"4",8,"3",2.78816390965154
"4555","Spirit Airlines","12/20/2018","2018-11-26",24,"Monday",376.87,1,"3",8,"3",2.78816390965154
"4556","Spirit Airlines","12/20/2018","2018-11-27",23,"Tuesday",317.37,1,"3",8,"3",2.66052842675876
"4557","Spirit Airlines","12/20/2018","2018-11-28",22,"Wednesday",326.365,1,"3",7,"3",2.68204084928618
"4558","Spirit Airlines","12/20/2018","2018-11-30",20,"Friday",434.365,1,"3",7,"3",2.88664649496013
"4559","Spirit Airlines","12/21/2018","2018-11-18",33,"Sunday",502.385,1,"5",11,"3",2.98257953602696
"4561","Spirit Airlines","12/21/2018","2018-11-20",31,"Tuesday",495.88,1,"4",10,"3",2.97416107710557
"4562","Spirit Airlines","12/21/2018","2018-11-21",30,"Wednesday",502.385,1,"4",10,"3",2.98257953602696
"4563","Spirit Airlines","12/21/2018","2018-11-22",29,"Thursday",522.38,1,"4",10,"3",3.00760274374489
"4564","Spirit Airlines","12/21/2018","2018-11-23",28,"Friday",537.08,1,"4",9,"3",3.02523216008029
"4565","Spirit Airlines","12/21/2018","2018-11-24",27,"Saturday",545.416666666667,1,"4",9,"3",3.03496069128302
"4566","Spirit Airlines","12/21/2018","2018-11-25",26,"Sunday",483.375,1,"4",9,"3",2.95756840269772
"4567","Spirit Airlines","12/21/2018","2018-11-26",25,"Monday",483.375,1,"4",8,"3",2.95756840269772
"4568","Spirit Airlines","12/21/2018","2018-11-27",24,"Tuesday",540.4075,1,"3",8,"3",3.02913793704474
"4569","Spirit Airlines","12/21/2018","2018-11-28",23,"Wednesday",515.713333333333,1,"3",8,"3",2.99939796999189
"4570","Spirit Airlines","12/21/2018","2018-11-30",21,"Friday",512.38,1,"3",7,"3",2.99524453574315
"4572","Spirit Airlines","12/22/2018","2018-11-20",32,"Tuesday",544.413333333333,1,"5",11,"3",3.03379981497525
"4573","Spirit Airlines","12/22/2018","2018-11-21",31,"Wednesday",581.08,1,"4",10,"3",3.07456523489726
"4575","Spirit Airlines","12/22/2018","2018-11-24",28,"Saturday",544.413333333333,1,"4",9,"3",3.03379981497525
"4578","Spirit Airlines","12/22/2018","2018-11-27",25,"Tuesday",492.6575,1,"4",8,"3",2.96993757812831
"4579","Spirit Airlines","12/22/2018","2018-11-28",24,"Wednesday",536.91,1,"3",8,"3",3.02503179470546
"4580","Spirit Airlines","12/22/2018","2018-11-29",23,"Thursday",483.74,1,"3",8,"3",2.9580605984021
"4581","Spirit Airlines","12/22/2018","2018-11-30",22,"Friday",483.74,1,"3",7,"3",2.9580605984021
"4582","Spirit Airlines","12/22/2018","2018-12-01",21,"Saturday",521.02,1,"3",7,"3",3.00593986592529
"4583","Spirit Airlines","12/23/2018","2018-11-20",33,"Tuesday",446.743333333333,1,"5",11,"3",2.90553057473497
"4584","Spirit Airlines","12/23/2018","2018-11-21",32,"Wednesday",494.87,1,"5",11,"3",2.97284117722643
"4585","Spirit Airlines","12/23/2018","2018-11-22",31,"Thursday",408.413333333333,1,"4",10,"3",2.8445768864136
"4586","Spirit Airlines","12/23/2018","2018-11-23",30,"Friday",411.86,1,"4",10,"3",2.85037226572137
"4587","Spirit Airlines","12/23/2018","2018-11-24",29,"Saturday",430.87,1,"4",10,"3",2.88118289937755
"4588","Spirit Airlines","12/23/2018","2018-11-25",28,"Sunday",403.365,1,"4",9,"3",2.83596527260351
"4589","Spirit Airlines","12/23/2018","2018-11-26",27,"Monday",403.365,1,"4",9,"3",2.83596527260351
"4590","Spirit Airlines","12/23/2018","2018-11-27",26,"Tuesday",380.87,1,"4",9,"3",2.79568002262096
"4591","Spirit Airlines","12/23/2018","2018-11-28",25,"Wednesday",429.733333333333,1,"4",8,"3",2.87939304973453
"4592","Spirit Airlines","12/23/2018","2018-11-29",24,"Thursday",449.88,1,"3",8,"3",2.91020464329396
"4593","Spirit Airlines","12/23/2018","2018-11-30",23,"Friday",449.88,1,"3",8,"3",2.91020464329396
"4594","Spirit Airlines","12/24/2018","2018-11-18",36,"Sunday",330.6725,1,"5",12,"4",2.69202385751879
"4595","Spirit Airlines","12/24/2018","2018-11-19",35,"Monday",330.6725,1,"5",12,"3",2.69202385751879
"4596","Spirit Airlines","12/24/2018","2018-11-20",34,"Tuesday",339.37,1,"5",11,"3",2.71159317429695
"4597","Spirit Airlines","12/24/2018","2018-11-21",33,"Wednesday",341.87,1,"5",11,"3",2.71707929472973
"4598","Spirit Airlines","12/24/2018","2018-11-22",32,"Thursday",360.9,1,"5",11,"3",2.75697640118596
"4599","Spirit Airlines","12/24/2018","2018-11-23",31,"Friday",377.406666666667,1,"4",10,"3",2.78917890801424
"4600","Spirit Airlines","12/24/2018","2018-11-24",30,"Saturday",360.736666666667,1,"4",10,"3",2.75664716426459
"4601","Spirit Airlines","12/24/2018","2018-11-25",29,"Sunday",721.473333333333,1,"4",10,"3",3.20566550581812
"4602","Spirit Airlines","12/24/2018","2018-11-27",27,"Tuesday",311.9,1,"4",9,"3",2.64697893888529
"4603","Spirit Airlines","12/24/2018","2018-11-28",26,"Wednesday",369.07,1,"4",9,"3",2.77317431668501
"4604","Spirit Airlines","12/24/2018","2018-11-30",24,"Friday",417.375,1,"3",8,"3",2.8595079276484
"4605","Spirit Airlines","12/24/2018","2018-12-01",23,"Saturday",375.9,1,"3",8,"3",2.7863241033157
"4606","Spirit Airlines","12/25/2018","2018-11-19",36,"Monday",379.4,1,"5",12,"4",2.79293096477291
"4607","Spirit Airlines","12/25/2018","2018-11-20",35,"Tuesday",352.87,1,"5",12,"3",2.7405277516136
"4608","Spirit Airlines","12/25/2018","2018-11-21",34,"Wednesday",369.87,1,"5",11,"3",2.77473255713592
"4609","Spirit Airlines","12/25/2018","2018-11-22",33,"Thursday",745.406666666667,1,"5",11,"3",3.22494813552119
"4610","Spirit Airlines","12/25/2018","2018-11-23",32,"Friday",379.373333333333,1,"5",11,"3",2.79288095539611
"4611","Spirit Airlines","12/25/2018","2018-11-24",31,"Saturday",384.37,1,"4",10,"3",2.80216519784227
"4612","Spirit Airlines","12/25/2018","2018-11-25",30,"Sunday",390.37,1,"4",10,"3",2.81309061431632
"4613","Spirit Airlines","12/25/2018","2018-11-27",28,"Tuesday",374.74,1,"4",9,"3",2.78411499669412
"4614","Spirit Airlines","12/25/2018","2018-11-28",27,"Wednesday",421.41,1,"4",9,"3",2.86608777457871
"4615","Spirit Airlines","12/25/2018","2018-11-30",25,"Friday",423.87,1,"4",8,"3",2.8700572019518
"4616","Spirit Airlines","12/25/2018","2018-12-01",24,"Saturday",405.406666666667,1,"3",8,"3",2.83946589700909
"4617","Spirit Airlines","12/26/2018","2018-11-20",36,"Tuesday",444.88,1,"5",12,"4",2.90273311967079
"4618","Spirit Airlines","12/26/2018","2018-11-23",33,"Friday",469.89,1,"5",11,"3",2.93903592987645
"4619","Spirit Airlines","12/26/2018","2018-11-24",32,"Saturday",469.89,1,"5",11,"3",2.93903592987645
"4620","Spirit Airlines","12/26/2018","2018-11-27",29,"Tuesday",498.576666666667,1,"4",10,"3",2.97766819021646
"4621","Spirit Airlines","12/26/2018","2018-11-28",28,"Wednesday",516.175,1,"4",9,"3",2.99997051004441
"4622","Spirit Airlines","12/26/2018","2018-11-29",27,"Thursday",469.89,1,"4",9,"3",2.93903592987645
"4623","Spirit Airlines","12/26/2018","2018-11-30",26,"Friday",469.89,1,"4",9,"3",2.93903592987645
"4624","Spirit Airlines","12/26/2018","2018-12-01",25,"Saturday",469.89,1,"4",8,"3",2.93903592987645
"4625","Spirit Airlines","12/27/2018","2018-11-19",38,"Monday",460.066666666667,1,"5",13,"4",2.92508968092694
"4626","Spirit Airlines","12/27/2018","2018-11-20",37,"Tuesday",479.4,1,"5",12,"4",2.95217658255901
"4627","Spirit Airlines","12/27/2018","2018-11-21",36,"Wednesday",383.87,1,"5",12,"4",2.80124387825231
"4628","Spirit Airlines","12/27/2018","2018-11-22",35,"Thursday",383.87,1,"5",12,"3",2.80124387825231
"4629","Spirit Airlines","12/27/2018","2018-11-23",34,"Friday",473.066666666667,1,"5",11,"3",2.94346388308081
"4630","Spirit Airlines","12/27/2018","2018-11-24",33,"Saturday",458.67,1,"5",11,"3",2.92307485797156
"4631","Spirit Airlines","12/27/2018","2018-11-27",30,"Tuesday",450.733333333333,1,"4",10,"3",2.91146870416809
"4632","Spirit Airlines","12/27/2018","2018-11-28",29,"Wednesday",404.87,1,"4",10,"3",2.83854810469685
"4633","Spirit Airlines","12/27/2018","2018-11-29",28,"Thursday",459.88,1,"4",9,"3",2.92482086629695
"4634","Spirit Airlines","12/27/2018","2018-11-30",27,"Friday",459.88,1,"4",9,"3",2.92482086629695
"4635","Spirit Airlines","12/27/2018","2018-12-01",26,"Saturday",527.375,1,"4",9,"3",3.01366312987283
"4636","Spirit Airlines","12/28/2018","2018-11-20",38,"Tuesday",324.87,1,"5",13,"4",2.67852893078532
"4637","Spirit Airlines","12/28/2018","2018-11-22",36,"Thursday",393.365,1,"5",12,"4",2.81845617427511
"4638","Spirit Airlines","12/28/2018","2018-11-23",35,"Friday",413.365,1,"5",12,"3",2.85288192189034
"4639","Spirit Airlines","12/28/2018","2018-11-24",34,"Saturday",442.865,1,"5",11,"3",2.89969024590963
"4640","Spirit Airlines","12/28/2018","2018-11-25",33,"Sunday",431.865,1,"5",11,"3",2.88274443204609
"4641","Spirit Airlines","12/28/2018","2018-11-27",31,"Tuesday",374.865,1,"4",10,"3",2.78435351672956
"4642","Spirit Airlines","12/28/2018","2018-11-28",30,"Wednesday",467.7,1,"4",10,"3",2.93596029346684
"4643","Spirit Airlines","12/28/2018","2018-11-29",29,"Thursday",383.87,1,"4",10,"3",2.80124387825231
"4644","Spirit Airlines","12/28/2018","2018-11-30",28,"Friday",383.87,1,"4",9,"3",2.80124387825231
"4645","Spirit Airlines","12/28/2018","2018-12-01",27,"Saturday",383.87,1,"4",9,"3",2.80124387825231
"4646","Spirit Airlines","12/29/2018","2018-11-18",41,"Sunday",399.736666666667,1,"6",14,"4",2.8296830324979
"4647","Spirit Airlines","12/29/2018","2018-11-20",39,"Tuesday",399.736666666667,1,"6",13,"4",2.8296830324979
"4648","Spirit Airlines","12/29/2018","2018-11-21",38,"Wednesday",399.736666666667,1,"5",13,"4",2.8296830324979
"4649","Spirit Airlines","12/29/2018","2018-11-22",37,"Thursday",407.3925,1,"5",12,"4",2.84284743792877
"4650","Spirit Airlines","12/29/2018","2018-11-23",36,"Friday",399.736666666667,1,"5",12,"4",2.8296830324979
"4651","Spirit Airlines","12/29/2018","2018-11-24",35,"Saturday",431.07,1,"5",12,"3",2.88149716714402
"4652","Spirit Airlines","12/29/2018","2018-11-25",34,"Sunday",411.403333333333,1,"5",11,"3",2.84960825546771
"4653","Spirit Airlines","12/29/2018","2018-11-26",33,"Monday",411.403333333333,1,"5",11,"3",2.84960825546771
"4654","Spirit Airlines","12/29/2018","2018-11-27",32,"Tuesday",419.1475,1,"5",11,"3",2.86240900087485
"4655","Spirit Airlines","12/29/2018","2018-11-28",31,"Wednesday",395.403333333333,1,"4",10,"3",2.82207520782092
"4656","Spirit Airlines","12/29/2018","2018-11-29",30,"Thursday",434.403333333333,1,"4",10,"3",2.88670609017911
"4657","Spirit Airlines","12/29/2018","2018-11-30",29,"Friday",462.175,1,"4",10,"3",2.92811585392185
"4658","Spirit Airlines","12/30/2018","2018-11-18",42,"Sunday",343.17,1,"6",14,"4",2.71990846441087
"4659","Spirit Airlines","12/30/2018","2018-11-19",41,"Monday",342.365,1,"6",14,"4",2.7181584436024
"4660","Spirit Airlines","12/30/2018","2018-11-20",40,"Tuesday",386.4,1,"6",13,"4",2.80588841443009
"4661","Spirit Airlines","12/30/2018","2018-11-22",38,"Thursday",345.865,1,"5",13,"4",2.7257230478951
"4662","Spirit Airlines","12/30/2018","2018-11-23",37,"Friday",374.865,1,"5",12,"4",2.78435351672956
"4663","Spirit Airlines","12/30/2018","2018-11-25",35,"Sunday",378.4,1,"5",12,"3",2.79105218151547
"4664","Spirit Airlines","12/30/2018","2018-11-26",34,"Monday",378.4,1,"5",11,"3",2.79105218151547
"4665","Spirit Airlines","12/30/2018","2018-11-27",33,"Tuesday",364.87,1,"5",11,"3",2.76491291709694
"4666","Spirit Airlines","12/30/2018","2018-11-28",32,"Wednesday",296.88,1,"5",11,"3",2.60776670253456
"4667","Spirit Airlines","12/30/2018","2018-11-29",31,"Thursday",368.736666666667,1,"4",10,"3",2.77252361383419
"4668","Spirit Airlines","12/30/2018","2018-11-30",30,"Friday",384.86,1,"4",10,"3",2.80306644695972
"4669","Spirit Airlines","12/30/2018","2018-12-01",29,"Saturday",419.365,1,"4",10,"3",2.86276382920586
"4670","Spirit Airlines","12/31/2018","2018-11-18",43,"Sunday",337.014,1,"6",14,"4",2.70636737236406
"4671","Spirit Airlines","12/31/2018","2018-11-19",42,"Monday",288.15,1,"6",14,"4",2.5834775241756
"4672","Spirit Airlines","12/31/2018","2018-11-20",41,"Tuesday",323.014,1,"6",14,"4",2.67413438049522
"4673","Spirit Airlines","12/31/2018","2018-11-21",40,"Wednesday",296.375,1,"6",13,"4",2.60639335546552
"4674","Spirit Airlines","12/31/2018","2018-11-22",39,"Thursday",286.375,1,"6",13,"4",2.5783913018274
"4675","Spirit Airlines","12/31/2018","2018-11-23",38,"Friday",306.375,1,"5",13,"4",2.63291000047763
"4676","Spirit Airlines","12/31/2018","2018-11-26",35,"Monday",273.65,1,"5",12,"3",2.5403293727322
"4677","Spirit Airlines","12/31/2018","2018-11-27",34,"Tuesday",309.67,1,"5",11,"3",2.64134799282254
"4678","Spirit Airlines","12/31/2018","2018-11-28",33,"Wednesday",291.375,1,"5",11,"3",2.59258833178562
"4679","Spirit Airlines","12/31/2018","2018-11-30",31,"Friday",330.403333333333,1,"4",10,"3",2.69140584476224
"4680","Sun Country Airlines","01/01/2019","2018-11-18",44,"Sunday",214.53,1,"6",15,"4",2.31130854979591
"4681","Sun Country Airlines","01/01/2019","2018-11-19",43,"Monday",277.53,1,"6",14,"4",2.55224493478394
"4682","Sun Country Airlines","01/01/2019","2018-11-22",40,"Thursday",277.53,1,"6",13,"4",2.55224493478394
"4683","Sun Country Airlines","01/01/2019","2018-11-24",38,"Saturday",277.53,1,"5",13,"4",2.55224493478394
"4684","Sun Country Airlines","01/01/2019","2018-11-27",35,"Tuesday",244.53,1,"5",12,"3",2.44049104293469
"4685","Sun Country Airlines","01/01/2019","2018-11-28",34,"Wednesday",244.53,1,"5",11,"3",2.44049104293469
"4686","Sun Country Airlines","01/01/2019","2018-11-29",33,"Thursday",244.53,1,"5",11,"3",2.44049104293469
"4687","Sun Country Airlines","01/01/2019","2018-11-30",32,"Friday",244.53,1,"5",11,"3",2.44049104293469
"4688","Sun Country Airlines","01/01/2019","2018-12-01",31,"Saturday",244.53,1,"4",10,"3",2.44049104293469
"4689","Sun Country Airlines","01/02/2019","2018-11-18",45,"Sunday",284.6,1,"6",15,"4",2.57325280797933
"4690","Sun Country Airlines","01/02/2019","2018-11-19",44,"Monday",299.595,1,"6",15,"4",2.61508617490818
"4691","Sun Country Airlines","01/02/2019","2018-11-20",43,"Tuesday",299.595,1,"6",14,"4",2.61508617490818
"4692","Sun Country Airlines","01/02/2019","2018-11-22",41,"Thursday",299.595,1,"6",14,"4",2.61508617490818
"4693","Sun Country Airlines","01/02/2019","2018-11-23",40,"Friday",299.595,1,"6",13,"4",2.61508617490818
"4694","Sun Country Airlines","01/02/2019","2018-11-24",39,"Saturday",314.605,1,"6",13,"4",2.65372526596463
"4695","Sun Country Airlines","01/02/2019","2018-11-27",36,"Tuesday",299.595,1,"5",12,"4",2.61508617490818
"4696","Sun Country Airlines","01/02/2019","2018-11-28",35,"Wednesday",296.6,1,"5",12,"3",2.60700570874739
"4697","Sun Country Airlines","01/02/2019","2018-11-29",34,"Thursday",363.6,1,"5",11,"3",2.76238770941504
