"","airline","Date","CurrDate","n_day","wk_day","av_price","select"
"6252","Sun Country Airlines","12/17/2018","2018-11-27",20,"Tuesday",122.8,1
"6253","Sun Country Airlines","12/17/2018","2018-12-01",16,"Saturday",172.81,1
"6254","Sun Country Airlines","12/18/2018","2018-11-18",30,"Sunday",316.8,1
"6255","Sun Country Airlines","12/18/2018","2018-11-19",29,"Monday",188.4,1
"6256","Sun Country Airlines","12/18/2018","2018-11-20",28,"Tuesday",201.4,1
"6257","Sun Country Airlines","12/18/2018","2018-11-21",27,"Wednesday",201.4,1
"6258","Sun Country Airlines","12/18/2018","2018-11-22",26,"Thursday",201.4,1
"6259","Sun Country Airlines","12/18/2018","2018-11-23",25,"Friday",223.39,1
"6260","Sun Country Airlines","12/18/2018","2018-11-24",24,"Saturday",223.39,1
"6261","Sun Country Airlines","12/18/2018","2018-11-25",23,"Sunday",223.39,1
"6262","Sun Country Airlines","12/18/2018","2018-11-27",21,"Tuesday",223.39,1
"6263","Sun Country Airlines","12/18/2018","2018-11-28",20,"Wednesday",223.39,1
"6264","Sun Country Airlines","12/18/2018","2018-11-29",19,"Thursday",853.6,1
"6265","Sun Country Airlines","12/18/2018","2018-11-30",18,"Friday",213.4,1
"6266","Sun Country Airlines","12/18/2018","2018-12-01",17,"Saturday",203.4,1
"6267","Sun Country Airlines","12/19/2018","2018-11-18",31,"Sunday",262.79,1
"6268","Sun Country Airlines","12/19/2018","2018-11-19",30,"Monday",323.39,1
"6269","Sun Country Airlines","12/19/2018","2018-11-20",29,"Tuesday",326.8,1
"6270","Sun Country Airlines","12/19/2018","2018-11-22",27,"Thursday",326.8,1
"6271","Sun Country Airlines","12/19/2018","2018-11-23",26,"Friday",326.8,1
"6272","Sun Country Airlines","12/19/2018","2018-11-24",25,"Saturday",326.8,1
"6273","Sun Country Airlines","12/19/2018","2018-11-25",24,"Sunday",326.8,1
"6274","Sun Country Airlines","12/19/2018","2018-11-26",23,"Monday",326.8,1
"6275","Sun Country Airlines","12/19/2018","2018-11-27",22,"Tuesday",326.8,1
"6276","Sun Country Airlines","12/19/2018","2018-11-28",21,"Wednesday",282.8,1
"6277","Sun Country Airlines","12/19/2018","2018-11-29",20,"Thursday",1091.2,1
"6278","Sun Country Airlines","12/19/2018","2018-11-30",19,"Friday",252.81,1
"6279","Sun Country Airlines","12/19/2018","2018-12-01",18,"Saturday",258.41,1
"6280","Sun Country Airlines","12/20/2018","2018-11-18",32,"Sunday",427.8,1
"6281","Sun Country Airlines","12/20/2018","2018-11-20",30,"Tuesday",500.8,1
"6282","Sun Country Airlines","12/20/2018","2018-11-21",29,"Wednesday",427.8,1
"6283","Sun Country Airlines","12/20/2018","2018-11-22",28,"Thursday",427.8,1
"6284","Sun Country Airlines","12/20/2018","2018-11-25",25,"Sunday",470.81,1
"6285","Sun Country Airlines","12/20/2018","2018-11-26",24,"Monday",470.81,1
"6286","Sun Country Airlines","12/20/2018","2018-11-27",23,"Tuesday",467.8,1
"6287","Sun Country Airlines","12/20/2018","2018-11-28",22,"Wednesday",394.79,1
"6288","Sun Country Airlines","12/20/2018","2018-11-29",21,"Thursday",1539.2,1
"6289","Sun Country Airlines","12/20/2018","2018-11-30",20,"Friday",397.8,1
"6290","Sun Country Airlines","12/20/2018","2018-12-01",19,"Saturday",1412.43,1
"6291","Sun Country Airlines","12/21/2018","2018-11-18",33,"Sunday",573.93,1
"6292","Sun Country Airlines","12/21/2018","2018-11-25",26,"Sunday",673.93,1
"6293","Sun Country Airlines","12/21/2018","2018-11-26",25,"Monday",673.93,1
"6294","Sun Country Airlines","12/21/2018","2018-11-27",24,"Tuesday",673.93,1
"6295","Sun Country Airlines","12/21/2018","2018-11-28",23,"Wednesday",573.93,1
"6296","Sun Country Airlines","12/21/2018","2018-11-29",22,"Thursday",4043.58,1
"6297","Sun Country Airlines","12/21/2018","2018-12-01",20,"Saturday",1599.15,1
"6298","Sun Country Airlines","12/22/2018","2018-11-18",34,"Sunday",1948.2,1
"6299","Sun Country Airlines","12/22/2018","2018-11-20",32,"Tuesday",649.4,1
"6300","Sun Country Airlines","12/22/2018","2018-11-21",31,"Wednesday",649.4,1
"6301","Sun Country Airlines","12/22/2018","2018-11-22",30,"Thursday",1298.8,1
"6302","Sun Country Airlines","12/22/2018","2018-11-23",29,"Friday",2597.6,1
"6303","Sun Country Airlines","12/22/2018","2018-11-24",28,"Saturday",619.4,1
"6304","Sun Country Airlines","12/22/2018","2018-11-25",27,"Sunday",1298.8,1
"6305","Sun Country Airlines","12/22/2018","2018-11-26",26,"Monday",1298.8,1
"6306","Sun Country Airlines","12/22/2018","2018-11-27",25,"Tuesday",649.4,1
"6307","Sun Country Airlines","12/22/2018","2018-11-28",24,"Wednesday",549.4,1
"6308","Sun Country Airlines","12/22/2018","2018-11-29",23,"Thursday",649.4,1
"6309","Sun Country Airlines","12/22/2018","2018-12-01",21,"Saturday",649.4,1
"6310","Sun Country Airlines","12/23/2018","2018-11-18",35,"Sunday",1613.6,1
"6311","Sun Country Airlines","12/23/2018","2018-11-20",33,"Tuesday",433.4,1
"6312","Sun Country Airlines","12/23/2018","2018-11-21",32,"Wednesday",433.4,1
"6313","Sun Country Airlines","12/23/2018","2018-11-22",31,"Thursday",433.4,1
"6314","Sun Country Airlines","12/23/2018","2018-11-23",30,"Friday",433.4,1
"6315","Sun Country Airlines","12/23/2018","2018-11-24",29,"Saturday",433.4,1
"6316","Sun Country Airlines","12/23/2018","2018-11-25",28,"Sunday",433.4,1
"6317","Sun Country Airlines","12/23/2018","2018-11-26",27,"Monday",433.4,1
"6318","Sun Country Airlines","12/23/2018","2018-11-27",26,"Tuesday",403.4,1
"6319","Sun Country Airlines","12/23/2018","2018-11-28",25,"Wednesday",403.4,1
"6320","Sun Country Airlines","12/23/2018","2018-12-01",22,"Saturday",566.8,1
"6321","Sun Country Airlines","12/24/2018","2018-11-19",35,"Monday",364.8,1
"6322","Sun Country Airlines","12/24/2018","2018-11-20",34,"Tuesday",470.81,1
"6323","Sun Country Airlines","12/24/2018","2018-11-23",31,"Friday",447.8,1
"6324","Sun Country Airlines","12/24/2018","2018-11-24",30,"Saturday",447.8,1
"6325","Sun Country Airlines","12/24/2018","2018-11-25",29,"Sunday",895.6,1
"6326","Sun Country Airlines","12/24/2018","2018-11-28",26,"Wednesday",364.8,1
"6327","Sun Country Airlines","12/24/2018","2018-11-29",25,"Thursday",2824.86,1
"6328","Sun Country Airlines","12/24/2018","2018-12-01",23,"Saturday",397.8,1
"6329","Sun Country Airlines","12/25/2018","2018-11-18",37,"Sunday",1258.2,1
"6330","Sun Country Airlines","12/25/2018","2018-11-20",35,"Tuesday",419.4,1
"6331","Sun Country Airlines","12/25/2018","2018-11-21",34,"Wednesday",419.4,1
"6332","Sun Country Airlines","12/25/2018","2018-11-22",33,"Thursday",838.8,1
"6333","Sun Country Airlines","12/25/2018","2018-11-23",32,"Friday",356.4,1
"6334","Sun Country Airlines","12/25/2018","2018-11-24",31,"Saturday",356.4,1
"6335","Sun Country Airlines","12/25/2018","2018-11-25",30,"Sunday",378.4,1
"6336","Sun Country Airlines","12/25/2018","2018-11-27",28,"Tuesday",441.39,1
"6337","Sun Country Airlines","12/25/2018","2018-11-28",27,"Wednesday",561.4,1
"6338","Sun Country Airlines","12/26/2018","2018-11-20",36,"Tuesday",514.8,1
"6339","Sun Country Airlines","12/26/2018","2018-11-21",35,"Wednesday",1029.6,1
"6340","Sun Country Airlines","12/26/2018","2018-11-22",34,"Thursday",1544.4,1
"6341","Sun Country Airlines","12/26/2018","2018-11-28",28,"Wednesday",564.15,1
"6342","Sun Country Airlines","12/26/2018","2018-11-29",27,"Thursday",564.15,1
"6343","Sun Country Airlines","12/26/2018","2018-11-30",26,"Friday",564.15,1
"6344","Sun Country Airlines","12/26/2018","2018-12-01",25,"Saturday",553.4,1
"6345","Sun Country Airlines","12/27/2018","2018-11-18",39,"Sunday",714.3,1
"6346","Sun Country Airlines","12/27/2018","2018-11-20",37,"Tuesday",462.89,1
"6347","Sun Country Airlines","12/27/2018","2018-11-21",36,"Wednesday",462.89,1
"6348","Sun Country Airlines","12/27/2018","2018-11-22",35,"Thursday",462.89,1
"6349","Sun Country Airlines","12/27/2018","2018-11-24",33,"Saturday",462.89,1
"6350","Sun Country Airlines","12/27/2018","2018-11-25",32,"Sunday",685.78,1
"6351","Sun Country Airlines","12/27/2018","2018-11-26",31,"Monday",685.78,1
"6352","Sun Country Airlines","12/27/2018","2018-11-27",30,"Tuesday",357.9,1
"6353","Sun Country Airlines","12/27/2018","2018-11-28",29,"Wednesday",477.9,1
"6354","Sun Country Airlines","12/27/2018","2018-11-29",28,"Thursday",477.9,1
"6355","Sun Country Airlines","12/27/2018","2018-11-30",27,"Friday",597.9,1
"6356","Sun Country Airlines","12/27/2018","2018-12-01",26,"Saturday",597.9,1
"6357","Sun Country Airlines","12/28/2018","2018-11-18",40,"Sunday",747.08,1
"6358","Sun Country Airlines","12/28/2018","2018-11-19",39,"Monday",914.58,1
"6359","Sun Country Airlines","12/28/2018","2018-11-20",38,"Tuesday",457.29,1
"6360","Sun Country Airlines","12/28/2018","2018-11-21",37,"Wednesday",758.28,1
"6361","Sun Country Airlines","12/28/2018","2018-11-22",36,"Thursday",379.14,1
"6362","Sun Country Airlines","12/28/2018","2018-11-23",35,"Friday",379.14,1
"6363","Sun Country Airlines","12/28/2018","2018-11-24",34,"Saturday",373.54,1
"6364","Sun Country Airlines","12/28/2018","2018-11-25",33,"Sunday",373.54,1
"6365","Sun Country Airlines","12/28/2018","2018-11-26",32,"Monday",747.08,1
"6366","Sun Country Airlines","12/28/2018","2018-11-27",31,"Tuesday",373.54,1
"6367","Sun Country Airlines","12/28/2018","2018-11-28",30,"Wednesday",457.29,1
"6368","Sun Country Airlines","12/28/2018","2018-11-29",29,"Thursday",462.89,1
"6369","Sun Country Airlines","12/29/2018","2018-11-18",41,"Sunday",441.39,1
"6370","Sun Country Airlines","12/29/2018","2018-11-19",40,"Monday",882.78,1
"6371","Sun Country Airlines","12/29/2018","2018-11-20",39,"Tuesday",441.39,1
"6372","Sun Country Airlines","12/29/2018","2018-11-21",38,"Wednesday",441.39,1
"6373","Sun Country Airlines","12/29/2018","2018-11-22",37,"Thursday",403.39,1
"6374","Sun Country Airlines","12/29/2018","2018-11-23",36,"Friday",403.39,1
"6375","Sun Country Airlines","12/29/2018","2018-11-24",35,"Saturday",403.39,1
"6376","Sun Country Airlines","12/29/2018","2018-11-25",34,"Sunday",403.39,1
"6377","Sun Country Airlines","12/29/2018","2018-11-26",33,"Monday",403.39,1
"6378","Sun Country Airlines","12/29/2018","2018-11-27",32,"Tuesday",476.4,1
"6379","Sun Country Airlines","12/29/2018","2018-11-28",31,"Wednesday",456.4,1
"6380","Sun Country Airlines","12/29/2018","2018-11-29",30,"Thursday",456.4,1
"6381","Sun Country Airlines","12/29/2018","2018-11-30",29,"Friday",456.4,1
"6382","Sun Country Airlines","12/29/2018","2018-12-01",28,"Saturday",912.8,1
"6383","Sun Country Airlines","12/30/2018","2018-11-18",42,"Sunday",377.8,1
"6384","Sun Country Airlines","12/30/2018","2018-11-23",37,"Friday",450.8,1
"6385","Sun Country Airlines","12/30/2018","2018-11-24",36,"Saturday",1352.4,1
"6386","Sun Country Airlines","12/30/2018","2018-11-25",35,"Sunday",450.8,1
"6387","Sun Country Airlines","12/30/2018","2018-11-26",34,"Monday",450.8,1
"6388","Sun Country Airlines","12/30/2018","2018-11-27",33,"Tuesday",336.4,1
"6389","Sun Country Airlines","12/30/2018","2018-11-28",32,"Wednesday",336.4,1
"6390","Sun Country Airlines","12/30/2018","2018-11-29",31,"Thursday",336.4,1
"6391","Sun Country Airlines","12/30/2018","2018-11-30",30,"Friday",383.4,1
"6392","Sun Country Airlines","12/30/2018","2018-12-01",29,"Saturday",377.8,1
"6393","Sun Country Airlines","12/31/2018","2018-11-18",43,"Sunday",293.8,1
"6394","Sun Country Airlines","12/31/2018","2018-11-19",42,"Monday",293.8,1
"6395","Sun Country Airlines","12/31/2018","2018-11-20",41,"Tuesday",293.8,1
"6396","Sun Country Airlines","12/31/2018","2018-11-21",40,"Wednesday",293.8,1
"6397","Sun Country Airlines","12/31/2018","2018-11-22",39,"Thursday",293.8,1
"6398","Sun Country Airlines","12/31/2018","2018-11-23",38,"Friday",293.8,1
"6399","Sun Country Airlines","12/31/2018","2018-11-24",37,"Saturday",992.4,1
"6400","Sun Country Airlines","12/31/2018","2018-11-25",36,"Sunday",661.6,1
"6401","Sun Country Airlines","12/31/2018","2018-11-26",35,"Monday",330.8,1
"6402","Sun Country Airlines","12/31/2018","2018-11-27",34,"Tuesday",330.8,1
"6403","Sun Country Airlines","12/31/2018","2018-11-28",33,"Wednesday",330.8,1
"6404","Sun Country Airlines","12/31/2018","2018-11-29",32,"Thursday",705.58,1
"6405","Sun Country Airlines","12/31/2018","2018-11-30",31,"Friday",330.8,1
"6406","Sun Country Airlines","12/31/2018","2018-12-01",30,"Saturday",661.6,1
"6407","United","01/01/2019","2018-11-18",44,"Sunday",304.81,1
"6408","United","01/01/2019","2018-11-19",43,"Monday",309.8,1
"6409","United","01/01/2019","2018-11-20",42,"Tuesday",610.6,1
"6410","United","01/01/2019","2018-11-21",41,"Wednesday",600.62,1
"6411","United","01/01/2019","2018-11-22",40,"Thursday",300.31,1
"6412","United","01/01/2019","2018-11-23",39,"Friday",496.4,1
"6413","United","01/01/2019","2018-11-24",38,"Saturday",252.3,1
"6414","United","01/01/2019","2018-11-25",37,"Sunday",356.2,1
"6415","United","01/01/2019","2018-11-26",36,"Monday",356.2,1
"6416","United","01/01/2019","2018-11-27",35,"Tuesday",300.31,1
"6417","United","01/01/2019","2018-11-28",34,"Wednesday",300.31,1
"6418","United","01/01/2019","2018-11-29",33,"Thursday",300.31,1
"6419","United","01/01/2019","2018-11-30",32,"Friday",300.31,1
"6420","United","01/01/2019","2018-12-01",31,"Saturday",304.81,1
"6421","United","01/02/2019","2018-11-18",45,"Sunday",296.21,1
"6422","United","01/02/2019","2018-11-19",44,"Monday",301.2,1
"6423","United","01/02/2019","2018-11-20",43,"Tuesday",301.2,1
"6424","United","01/02/2019","2018-11-21",42,"Wednesday",592.42,1
"6425","United","01/02/2019","2018-11-22",41,"Thursday",296.21,1
"6426","United","01/02/2019","2018-11-23",40,"Friday",356.2,1
"6427","United","01/02/2019","2018-11-24",39,"Saturday",296.21,1
"6428","United","01/02/2019","2018-11-25",38,"Sunday",611.2,1
"6429","United","01/02/2019","2018-11-26",37,"Monday",611.2,1
"6430","United","01/02/2019","2018-11-27",36,"Tuesday",304.81,1
"6431","United","01/02/2019","2018-11-28",35,"Wednesday",296.21,1
"6432","United","01/02/2019","2018-11-29",34,"Thursday",304.81,1
"6433","United","01/02/2019","2018-11-30",33,"Friday",609.62,1
"6434","United","01/02/2019","2018-12-01",32,"Saturday",256.8,1
"6435","United","01/03/2019","2018-11-18",46,"Sunday",296.21,1
"6436","United","01/03/2019","2018-11-19",45,"Monday",296.21,1
"6437","United","01/03/2019","2018-11-20",44,"Tuesday",296.21,1
"6438","United","01/03/2019","2018-11-21",43,"Wednesday",261.81,1
"6439","United","01/03/2019","2018-11-22",42,"Thursday",248.2,1
"6440","United","01/03/2019","2018-11-23",41,"Friday",296.21,1
"6441","United","01/03/2019","2018-11-24",40,"Saturday",611.2,1
"6442","United","01/03/2019","2018-11-25",39,"Sunday",252.3,1
"6443","United","01/03/2019","2018-11-26",38,"Monday",252.3,1
"6444","United","01/03/2019","2018-11-27",37,"Tuesday",296.21,1
"6445","United","01/03/2019","2018-11-28",36,"Wednesday",296.21,1
"6446","United","01/03/2019","2018-11-29",35,"Thursday",592.42,1
"6447","United","01/03/2019","2018-11-30",34,"Friday",296.21,1
"6448","United","01/03/2019","2018-12-01",33,"Saturday",296.21,1
"6449","United","01/04/2019","2018-11-18",47,"Sunday",459.6,1
"6450","United","01/04/2019","2018-11-19",46,"Monday",459.6,1
"6451","United","01/04/2019","2018-11-20",45,"Tuesday",226.2,1
"6452","United","01/04/2019","2018-11-21",44,"Wednesday",442.4,1
"6453","United","01/04/2019","2018-11-22",43,"Thursday",221.2,1
"6454","United","01/04/2019","2018-11-23",42,"Friday",229.8,1
"6455","United","01/04/2019","2018-11-24",41,"Saturday",229.8,1
"6456","United","01/04/2019","2018-11-25",40,"Sunday",248.2,1
"6457","United","01/04/2019","2018-11-26",39,"Monday",248.2,1
"6458","United","01/04/2019","2018-11-27",38,"Tuesday",256.8,1
"6459","United","01/04/2019","2018-11-28",37,"Wednesday",248.2,1
"6460","United","01/04/2019","2018-11-29",36,"Thursday",513.6,1
"6461","United","01/04/2019","2018-11-30",35,"Friday",248.2,1
"6462","United","01/04/2019","2018-12-01",34,"Saturday",229.8,1
"6463","United","01/05/2019","2018-11-18",48,"Sunday",496.4,1
"6464","United","01/05/2019","2018-11-19",47,"Monday",248.2,1
"6465","United","01/05/2019","2018-11-20",46,"Tuesday",248.2,1
"6466","United","01/05/2019","2018-11-21",45,"Wednesday",128.2,1
"6467","United","01/05/2019","2018-11-22",44,"Thursday",744.6,1
"6468","United","01/05/2019","2018-11-23",43,"Friday",229.8,1
"6469","United","01/05/2019","2018-11-24",42,"Saturday",229.8,1
"6470","United","01/05/2019","2018-11-25",41,"Sunday",459.6,1
"6471","United","01/05/2019","2018-11-26",40,"Monday",459.6,1
"6472","United","01/05/2019","2018-11-27",39,"Tuesday",229.8,1
"6473","United","01/05/2019","2018-11-28",38,"Wednesday",229.8,1
"6474","United","01/05/2019","2018-11-29",37,"Thursday",459.6,1
"6475","United","01/05/2019","2018-11-30",36,"Friday",229.8,1
"6476","United","01/05/2019","2018-12-01",35,"Saturday",229.8,1
"6477","United","01/06/2019","2018-11-18",49,"Sunday",183.2,1
"6478","United","01/06/2019","2018-11-19",48,"Monday",183.2,1
"6479","United","01/06/2019","2018-11-20",47,"Tuesday",188.2,1
"6480","United","01/06/2019","2018-11-21",46,"Wednesday",188.2,1
"6481","United","01/06/2019","2018-11-22",45,"Thursday",183.2,1
"6482","United","01/06/2019","2018-11-23",44,"Friday",183.2,1
"6483","United","01/06/2019","2018-11-24",43,"Saturday",221.2,1
"6484","United","01/06/2019","2018-11-25",42,"Sunday",366.4,1
"6485","United","01/06/2019","2018-11-26",41,"Monday",183.2,1
"6486","United","01/06/2019","2018-11-27",40,"Tuesday",442.4,1
"6487","United","01/06/2019","2018-11-28",39,"Wednesday",221.2,1
"6488","United","01/06/2019","2018-11-29",38,"Thursday",183.2,1
"6489","United","01/06/2019","2018-11-30",37,"Friday",221.2,1
"6490","United","01/06/2019","2018-12-01",36,"Saturday",221.2,1
"6491","United","01/07/2019","2018-11-18",50,"Sunday",136.2,1
"6492","United","01/07/2019","2018-11-19",49,"Monday",136.2,1
"6493","United","01/07/2019","2018-11-20",48,"Tuesday",141.2,1
"6494","United","01/07/2019","2018-11-21",47,"Wednesday",136.2,1
"6495","United","01/07/2019","2018-11-22",46,"Thursday",136.2,1
"6496","United","01/07/2019","2018-11-23",45,"Friday",896.21,1
"6497","United","01/07/2019","2018-11-24",44,"Saturday",136.2,1
"6498","United","01/07/2019","2018-11-25",43,"Sunday",148.2,1
"6499","United","01/07/2019","2018-11-26",42,"Monday",148.2,1
"6500","United","01/07/2019","2018-11-27",41,"Tuesday",148.2,1
"6501","United","01/07/2019","2018-11-28",40,"Wednesday",296.4,1
"6502","United","01/07/2019","2018-11-29",39,"Thursday",148.2,1
"6503","United","01/07/2019","2018-11-30",38,"Friday",148.2,1
"6504","United","01/07/2019","2018-12-01",37,"Saturday",136.2,1
"6505","United","01/08/2019","2018-11-18",51,"Sunday",1376.4,1
"6506","United","01/08/2019","2018-11-19",50,"Monday",1376.4,1
"6507","United","01/08/2019","2018-11-20",49,"Tuesday",133.2,1
"6508","United","01/08/2019","2018-11-21",48,"Wednesday",133.2,1
"6509","United","01/08/2019","2018-11-22",47,"Thursday",128.2,1
"6510","United","01/08/2019","2018-11-23",46,"Friday",128.2,1
"6511","United","01/08/2019","2018-11-24",45,"Saturday",128.2,1
"6512","United","01/08/2019","2018-11-25",44,"Sunday",128.2,1
"6513","United","01/08/2019","2018-11-26",43,"Monday",128.2,1
"6514","United","01/08/2019","2018-11-27",42,"Tuesday",118.2,1
"6515","United","01/08/2019","2018-11-28",41,"Wednesday",118.2,1
"6516","United","01/08/2019","2018-11-29",40,"Thursday",128.2,1
"6517","United","01/08/2019","2018-11-30",39,"Friday",128.2,1
"6518","United","01/08/2019","2018-12-01",38,"Saturday",128.2,1
"6519","United","01/09/2019","2018-11-18",52,"Sunday",609.62,1
"6520","United","01/09/2019","2018-11-19",51,"Monday",261.81,1
"6521","United","01/09/2019","2018-11-20",50,"Tuesday",261.81,1
"6522","United","01/09/2019","2018-11-21",49,"Wednesday",118.2,1
"6523","United","01/09/2019","2018-11-22",48,"Thursday",128.2,1
"6524","United","01/09/2019","2018-11-25",45,"Sunday",316.4,1
"6525","United","01/09/2019","2018-11-26",44,"Monday",272.4,1
"6526","United","01/09/2019","2018-11-27",43,"Tuesday",304.81,1
"6527","United","01/09/2019","2018-11-28",42,"Wednesday",118.2,1
"6528","United","01/09/2019","2018-11-29",41,"Thursday",118.2,1
"6529","United","01/09/2019","2018-11-30",40,"Friday",256.4,1
"6530","United","01/09/2019","2018-12-01",39,"Saturday",128.2,1
"6531","United","01/10/2019","2018-11-18",53,"Sunday",221.2,1
"6532","United","01/10/2019","2018-11-19",52,"Monday",136.2,1
"6533","United","01/10/2019","2018-11-20",51,"Tuesday",141.2,1
"6534","United","01/10/2019","2018-11-21",50,"Wednesday",141.2,1
"6535","United","01/10/2019","2018-11-22",49,"Thursday",136.2,1
"6536","United","01/10/2019","2018-11-23",48,"Friday",136.2,1
"6537","United","01/10/2019","2018-11-24",47,"Saturday",364.8,1
"6538","United","01/10/2019","2018-11-25",46,"Sunday",272.4,1
"6539","United","01/10/2019","2018-11-27",44,"Tuesday",408.6,1
"6540","United","01/10/2019","2018-11-29",42,"Thursday",136.2,1
"6541","United","01/10/2019","2018-11-30",41,"Friday",136.2,1
"6542","United","01/10/2019","2018-12-01",40,"Saturday",136.2,1
"6543","United","01/11/2019","2018-11-18",54,"Sunday",136.2,1
"6544","United","01/11/2019","2018-11-19",53,"Monday",136.2,1
"6545","United","01/11/2019","2018-11-20",52,"Tuesday",136.2,1
"6546","United","01/11/2019","2018-11-21",51,"Wednesday",136.2,1
"6547","United","01/11/2019","2018-11-22",50,"Thursday",158.2,1
"6548","United","01/11/2019","2018-11-23",49,"Friday",136.2,1
"6549","United","01/11/2019","2018-11-24",48,"Saturday",136.2,1
"6550","United","01/11/2019","2018-11-25",47,"Sunday",136.2,1
"6551","United","01/11/2019","2018-11-26",46,"Monday",356.2,1
"6552","United","01/11/2019","2018-11-27",45,"Tuesday",136.2,1
"6553","United","01/11/2019","2018-11-28",44,"Wednesday",597.19,1
"6554","United","01/11/2019","2018-11-29",43,"Thursday",136.2,1
"6555","United","01/11/2019","2018-11-30",42,"Friday",136.2,1
"6556","United","01/11/2019","2018-12-01",41,"Saturday",136.2,1
"6557","United","01/12/2019","2018-11-18",55,"Sunday",128.2,1
"6558","United","01/12/2019","2018-11-19",54,"Monday",128.2,1
"6559","United","01/12/2019","2018-11-20",53,"Tuesday",133.2,1
"6560","United","01/12/2019","2018-11-21",52,"Wednesday",133.2,1
"6561","United","01/12/2019","2018-11-22",51,"Thursday",128.2,1
"6562","United","01/12/2019","2018-11-23",50,"Friday",128.2,1
"6563","United","01/12/2019","2018-11-24",49,"Saturday",128.2,1
"6564","United","01/12/2019","2018-11-25",48,"Sunday",256.4,1
"6565","United","01/12/2019","2018-11-26",47,"Monday",128.2,1
"6566","United","01/12/2019","2018-11-27",46,"Tuesday",128.2,1
"6567","United","01/12/2019","2018-11-28",45,"Wednesday",236.4,1
"6568","United","01/12/2019","2018-11-29",44,"Thursday",128.2,1
"6569","United","01/12/2019","2018-11-30",43,"Friday",128.2,1
"6570","United","01/12/2019","2018-12-01",42,"Saturday",128.2,1
"6571","United","01/13/2019","2018-11-18",56,"Sunday",2661.6,1
"6572","United","01/13/2019","2018-11-19",55,"Monday",2114.4,1
"6573","United","01/13/2019","2018-11-20",54,"Tuesday",261.81,1
"6574","United","01/13/2019","2018-11-21",53,"Wednesday",436.2,1
"6575","United","01/13/2019","2018-11-22",52,"Thursday",136.2,1
"6576","United","01/13/2019","2018-11-23",51,"Friday",324.8,1
"6577","United","01/13/2019","2018-11-24",50,"Saturday",531.2,1
"6578","United","01/13/2019","2018-11-25",49,"Sunday",272.4,1
"6579","United","01/13/2019","2018-11-26",48,"Monday",272.4,1
"6580","United","01/13/2019","2018-11-27",47,"Tuesday",272.4,1
"6581","United","01/13/2019","2018-11-28",46,"Wednesday",396.2,1
"6582","United","01/13/2019","2018-11-29",45,"Thursday",136.2,1
"6583","United","01/13/2019","2018-11-30",44,"Friday",136.2,1
"6584","United","01/13/2019","2018-12-01",43,"Saturday",272.4,1
"6585","United","01/14/2019","2018-11-18",57,"Sunday",272.4,1
"6586","United","01/14/2019","2018-11-19",56,"Monday",1083.6,1
"6587","United","01/14/2019","2018-11-20",55,"Tuesday",452.4,1
"6588","United","01/14/2019","2018-11-21",54,"Wednesday",289.8,1
"6589","United","01/14/2019","2018-11-22",53,"Thursday",304.81,1
"6590","United","01/14/2019","2018-11-23",52,"Friday",896.21,1
"6591","United","01/14/2019","2018-11-24",51,"Saturday",316.2,1
"6592","United","01/14/2019","2018-11-25",50,"Sunday",136.2,1
"6593","United","01/14/2019","2018-11-26",49,"Monday",136.2,1
"6594","United","01/14/2019","2018-11-27",48,"Tuesday",136.2,1
"6595","United","01/14/2019","2018-11-28",47,"Wednesday",364.8,1
"6596","United","01/14/2019","2018-11-29",46,"Thursday",136.2,1
"6597","United","01/14/2019","2018-11-30",45,"Friday",136.2,1
"6598","United","01/14/2019","2018-12-01",44,"Saturday",136.2,1
"6599","United","01/15/2019","2018-11-18",58,"Sunday",253.6,1
"6600","United","01/15/2019","2018-11-19",57,"Monday",256.4,1
"6601","United","01/15/2019","2018-11-20",56,"Tuesday",133.2,1
"6602","United","01/15/2019","2018-11-21",55,"Wednesday",133.2,1
"6603","United","01/15/2019","2018-11-22",54,"Thursday",128.2,1
"6604","United","01/15/2019","2018-11-23",53,"Friday",118.2,1
"6605","United","01/15/2019","2018-11-24",52,"Saturday",118.2,1
"6606","United","01/15/2019","2018-11-25",51,"Sunday",186.4,1
"6607","United","01/15/2019","2018-11-26",50,"Monday",128.2,1
"6608","United","01/15/2019","2018-11-27",49,"Tuesday",472.8,1
"6609","United","01/15/2019","2018-11-28",48,"Wednesday",472.8,1
"6610","United","01/15/2019","2018-11-29",47,"Thursday",128.2,1
"6611","United","01/15/2019","2018-11-30",46,"Friday",128.2,1
"6612","United","01/15/2019","2018-12-01",45,"Saturday",128.2,1
"6613","United","01/16/2019","2018-11-18",59,"Sunday",128.2,1
"6614","United","01/16/2019","2018-11-19",58,"Monday",128.2,1
"6615","United","01/16/2019","2018-11-20",57,"Tuesday",133.2,1
"6616","United","01/16/2019","2018-11-21",56,"Wednesday",133.2,1
"6617","United","01/16/2019","2018-11-22",55,"Thursday",128.2,1
"6618","United","01/16/2019","2018-11-23",54,"Friday",892.2,1
"6619","United","01/16/2019","2018-11-24",53,"Saturday",256.4,1
"6620","United","01/16/2019","2018-11-25",52,"Sunday",256.4,1
"6621","United","01/16/2019","2018-11-26",51,"Monday",256.4,1
"6622","United","01/16/2019","2018-11-27",50,"Tuesday",304.81,1
"6623","United","01/16/2019","2018-11-28",49,"Wednesday",118.2,1
"6624","United","01/16/2019","2018-11-29",48,"Thursday",118.2,1
